"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"Wdr77",961.803948955773,-0.0182829201633794,0.0392294216407187,0.602978613962469,0.896397009687048
"Adora3",26.7261622643094,0.951093337186283,0.268581296952796,1.55370198178318e-05,0.000772450527762355
"Atp5pb",6104.70174554885,-0.0609002750511592,0.0765907742312875,0.202444354338978,0.662469784729765
"Sox9",1527.99363704367,0.055092172812174,0.0772601544726164,0.196293338897839,0.655843922935387
"Hnrnpd",563.217580317439,-0.0121814922777873,0.0625250799298004,0.809133243574549,0.958225495226404
"Dynlt1c",29.4619589719479,0.0119626181284736,0.0802199464455647,0.642365987345996,0.910398450098091
"C1d",1094.25311787503,-0.0291151270128293,0.070541121968609,0.410680001587977,0.812670624023382
"Gm2a",2000.09092874257,0.285858450324159,0.0830703925999377,4.50762717120013e-05,0.00190842397118343
"Krit1",635.616576516403,-0.147649285248083,0.100257452306156,0.0212593522193066,0.245888706358123
"Clcn4",3783.91912882355,-0.0889209736744482,0.066729079468116,0.0572050773684415,0.406204951612568
"Sema4f",693.917952287362,-0.0307843574944717,0.0710448505777404,0.529100054001586,0.867816586876499
"Hk2",107.692744443477,0.535686516367247,0.250258749756227,0.00110236688292892,0.0290150083834347
"Myo18a",1709.25969042609,-0.0287050237389697,0.0725306969440663,0.519729642838986,0.865205022584305
"Sez6",4227.15774014708,-0.182055208884935,0.12163814872421,0.0117670540034127,0.172795477707772
"Haao",13.61154424549,1.60914788430236,0.43206947231889,7.66578803566637e-06,0.000424595347024045
"Cd52",175.882790247828,3.03924474885915,0.460341902554036,1.56664721412017e-12,1.48962039275926e-09
"Abhd15",35.184924207582,0.242150278936108,0.198505854826377,0.0101435945473661,0.156916200007699
"Hoxb6",0.277063396801367,-0.00107313218068107,0.0835099700758246,0.409805398134534,NA
"Loxl3",87.4470800763484,0.159348688835296,0.152865199009047,0.0230665674839342,0.257485809456885
"Btn1a1",1.39766615769462,-0.00956204036944544,0.0833793701462544,0.435745924272428,0.824725726608198
"Kat2b",99.9821076836609,0.0174617440960804,0.0710884176670349,0.625886873440324,0.905231236652819
"Rab5b",3138.29157458401,-0.0754296123510501,0.0703837704770982,0.149968691664871,0.598266729340252
"Cryba1",0.576426125468556,0.00482433392697846,0.0832708671766916,0.596453219840309,NA
"Dnmt3l",4.02018668211228,-0.00774750306153214,0.0814910083078504,0.685628254060444,0.926788103166647
"Aire",3.40030340186629,-0.00858271966207553,0.0815844896658016,0.65893860598655,0.915911713366279
"Icosl",95.7195955548338,0.02809171927189,0.0812357855426088,0.401354642914435,0.808277221186487
"Spg7",537.069941828673,0.00638271332317537,0.0687295811685646,0.863900081592586,0.969106652510959
"Sult5a1",14.6852512090448,-0.0470426041967881,0.0988327665977778,0.0653971593287366,0.433597279513114
"Rpl13",6187.23829924562,0.044924970795708,0.0829316400990497,0.269310915075327,0.725924295064842
"Chmp1a",2712.48963262178,-0.0441546914813111,0.0541707560558858,0.273115228117711,0.728670976067356
"Rpa1",932.925270952642,-0.0454280432661485,0.0585556578081248,0.279622739437284,0.732292493654998
"Serpinf1",191.321619713681,0.0972151165415396,0.167234290849821,0.0252017890061153,0.27050809952917
"Tubgcp3",579.870452680557,-0.03237966664895,0.0620840034482024,0.439947810014268,0.825965366065454
"Oprm1",20.6202580464259,-0.0575644163812302,0.107853187524875,0.051135232395894,0.38879879149805
"Polr3d",274.159429360032,0.0169526482560797,0.0540902928705417,0.69800215413312,0.931153517245515
"Tcf7",35.3330752040652,-0.00476073089921279,0.0790736448223384,0.863639297378803,0.969017775715982
"Ddx3x",2019.67484023646,-0.0430017767671298,0.080256310804405,0.322014884975592,0.764342724493133
"Il12rb1",10.984438198461,0.0449182207943625,0.0961971788855469,0.0944309535177805,0.503388191891311
"Slc5a5",545.496490272622,-0.053674665299451,0.084404936443413,0.220409483547155,0.682905926227246
"Kcnn3",179.249602533554,0.0679899174424049,0.0964626732447241,0.13390341937278,0.575052222753736
"Usp32",566.975412757312,-0.0490615937611127,0.064931378668722,0.243341319046262,0.700738961191665
"Car4",732.977125086618,-0.100312720849922,0.0897598600301359,0.0747817429099319,0.456869426989567
"Txnrd3",98.0647599084053,0.0514727554715019,0.0818565592622901,0.218857079963641,0.680608330994104
"Fasl",1.22172664232772,0.0221066795537075,0.0876018822370125,0.00596472211005006,0.108199490104406
"Zfp512b",497.101148049752,-0.0107439991289953,0.069543796623373,0.782711457817984,0.951206306488049
"Dnajc5",5483.90871846132,-0.147981932137261,0.0696611275098896,0.0077356037456578,0.130277843155654
"Tpd52l2",1192.64039382324,-0.0127223343237327,0.0610595074131763,0.748099694156433,0.941898464596015
"Fmr1",589.25345588803,-0.0463983266373787,0.0775384057824145,0.33304265596594,0.770262283999624
"Bcl11a",1437.27414601602,-0.137513497779441,0.0857213572762243,0.0185696565574232,0.226932125394725
"Il4",3.53162283688019,-0.00632240019576595,0.0816870682434843,0.729138107619847,0.937457412580141
"Pxmp4",295.062477937975,0.0435035391874139,0.0616936354097139,0.321701182642572,0.764342724493133
"Dlg3",169.304252421706,-0.000560980033882211,0.0738701885086761,0.978871902329504,0.995936368592415
