"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"Clec10a",7.44185295644409,-7.70489338504732e-07,0.00144267602702189,0.835059323119675,0.999284317126109
"Alox12",14.376691590301,1.23936456232553e-06,0.00144266962042829,0.774376931996325,0.999284317126109
"ENSMUSG00000000325",522.582790077231,-1.06645984621967e-05,0.00144252604656727,0.360111901210499,0.999284317126109
"Comt",2331.69814855006,-1.18078909982572e-05,0.00144247759817444,0.368375420366251,0.999284317126109
"Rtca",1001.07693863657,-2.09949663078876e-05,0.00144251405354571,0.123335966256561,0.999284317126109
"Dbt",264.698725755107,2.48012488185463e-05,0.00144263717197937,0.0228729616232771,0.900270509936767
"Dazap2",3438.00954310168,7.63252941440786e-06,0.00144233374257722,0.641448836875727,0.999284317126109
"Mcts1",922.739077961393,3.40789100296524e-06,0.00144253445421335,0.753438944671724,0.999284317126109
"Rem1",10.7084370509791,-2.21378591768844e-07,0.00144266732670319,0.960108641726354,0.999284317126109
"Rnf17",15.7856803097297,1.49728936341177e-06,0.00144266878153563,0.732854349485639,0.999284317126109
"Trappc10",285.729860692093,-2.54642280049638e-06,0.00144256055194278,0.795317817873372,0.999284317126109
"Ccm2",909.637361265139,-8.95374012794245e-06,0.00144257023585612,0.369940854910657,0.999284317126109
"Tbrg4",236.471704574334,-3.12544403377802e-05,0.00144247246417698,0.063411172067366,0.999284317126109
"Tmprss2",1.45494744014859,1.56084090121976e-06,0.00144269406220335,0.130121114062854,0.999284317126109
"Mx1",8.63235222716376,5.57952639064771e-06,0.00144269676093115,0.000924851306770721,0.253336720697784
"Fap",29.4867320726967,-2.6327494309794e-07,0.00144268711117929,0.931568045889664,0.999284317126109
"Gcg",0.499601249305958,-9.56042899102163e-08,0.00144269429514929,0.906446527889581,0.999284317126109
"Ndufa9",2017.32023908919,-3.27648377775942e-06,0.00144247420608803,0.795409206406719,0.999284317126109
"Egfl6",50.3233427388072,8.39502095505011e-07,0.00144265544529989,0.877015327023574,0.999284317126109
"Lck",31.1001392398166,-5.36006826982379e-06,0.00144265696692233,0.331792382610692,0.999284317126109
"Tssk3",2.12594365799722,-1.06135486092063e-06,0.00144268724013042,0.616619601994232,0.999284317126109
"Cttnbp2",1515.22435309955,-1.62079445026695e-06,0.00144263231616549,0.809200775774296,0.999284317126109
"Galnt1",384.496399370505,1.13479842940831e-06,0.0014425829298495,0.944716519575319,0.999284317126109
"Myf5",0.230710581327635,2.59243785791258e-07,0.0014426947610386,0.819383668469196,0.999284317126109
"Mkrn2",610.801864981981,-1.70486295188618e-06,0.0014420661448981,0.935854744870167,0.999284317126109
"Pparg",24.9453722978041,-9.31952594408425e-06,0.00144266323416618,0.109337248246402,0.999284317126109
"Raf1",1103.80005321938,-1.22379465162978e-05,0.0014423196687269,0.471760461279583,0.999284317126109
"Septin1",33.0985651215461,1.96310351866818e-07,0.00144264204116656,0.975230469601045,0.999284317126109
"Pdgfb",177.507213237688,-2.01109168725249e-05,0.00144264034994178,0.0340648056865242,0.999284317126109
"Acvrl1",272.460629227235,-8.76957161712563e-06,0.00144254683405463,0.415312072187547,0.999284317126109
"Tamalin",711.993173623509,-5.1245226630703e-06,0.00144267884193097,0.192371606695018,0.999284317126109
"Acvr1b",490.125244314184,-6.26658838618582e-06,0.00144256194775743,0.531505810994752,0.999284317126109
"Tom1l2",5036.31469164245,-3.00671484311303e-07,0.00144259069350425,0.970514417856813,0.999284317126109
"Gpa33",0.136258060610284,-1.2241352571202e-07,0.00144269491339465,0.86700752015805,NA
"Zfp385a",305.484936758826,-8.85955794111715e-06,0.0014426389151778,0.210431103929476,0.999284317126109
"Itga5",62.9339491453891,-3.41950131029979e-06,0.00144265870334559,0.513364977359501,0.999284317126109
