"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"Mkrn2",610.801864981981,-0.03016468356757,0.0190357526102506,0.127313168681035,0.404810962669115
"Pparg",24.9453722978041,-0.139883848146906,0.0687408133453191,0.00772840969625182,0.0724720099327592
"Raf1",1103.80005321938,-0.0195575481764948,0.0242599346826661,0.389098587808829,0.691973613623139
"Septin1",33.0985651215461,-0.00567343489262792,0.0479598850444374,0.916294343176391,0.971650823708779
"Pdgfb",177.507213237688,-0.0183653616396931,0.0340694948673308,0.543736099369984,0.795722959635059
"Acvrl1",272.460629227235,-0.0237074950734505,0.0352689026821903,0.454294006068809,0.738694164573672
"Tamalin",711.993173623509,-0.0851687901044662,0.087426476021137,0.0694947977046774,0.292377215334185
"Acvr1b",490.125244314184,-0.054100015371104,0.0461675636801525,0.218064266035433,0.524383582378074
"Tom1l2",5036.31469164245,-0.049999857736534,0.0402443572132106,0.0917232197321589,0.340941186294627
"Gpa33",0.136258060610284,0.00613261560562571,0.0733425105151506,0.699032535775651,NA
"Zfp385a",305.484936758826,-0.0733905087526411,0.0839225749842466,0.112230973941942,0.380869829251074
"Itga5",62.9339491453891,0.273882282132469,0.0809738026375647,5.1294532411255e-05,0.00123921244590242
"Gabra2",994.401871700776,0.0227597068404629,0.0412860143619199,0.504353802172178,0.770320471883126
"Wdr77",961.803948955773,-0.0326341983918301,0.0163060290011142,0.105710817918568,0.369808000493161
"Adora3",26.7261622643094,0.512716293684921,0.0959754293525024,4.39091121967279e-09,2.26644523175798e-07
"Atp5pb",6104.70174554885,-0.0275280901934502,0.0320970908087538,0.338284248217232,0.64829514824359
"Sox9",1527.99363704367,0.113939504754724,0.0389226665529264,0.000853439735831091,0.0134134854255304
"Hnrnpd",563.217580317439,0.0137720991816587,0.0323024604164202,0.653569689629745,0.856460662912796
"Dynlt1c",29.4619589719479,0.0619869975904945,0.0694676644682526,0.15405524354264,0.444159765892989
"C1d",1094.25311787503,0.00955527564942655,0.0370898432097799,0.630274439938548,0.84384837614961
"Gm2a",2000.09092874257,0.144730141548448,0.0338809990386341,3.6408257258417e-06,0.000115922703885019
"Krit1",635.616576516403,-0.0293834892952359,0.0344818477106876,0.35522300160777,0.661656133826919
"Clcn4",3783.91912882355,-0.055265405993436,0.0241749021997019,0.0126030606040583,0.101596189265739
"Sema4f",693.917952287362,-0.0571869890042854,0.037082408678483,0.0921821488137765,0.342019707932558
"Hk2",107.692744443477,0.521897732433314,0.0776852056958812,1.19575838877355e-12,1.09032692928091e-10
"Myo18a",1709.25969042609,-0.0312355965938641,0.0448224186819196,0.383525504474955,0.68635745846583
"Sez6",4227.15774014708,-0.104193343047109,0.0402416563800603,0.00293527282192811,0.0354562800562182
"Haao",13.61154424549,0.990028845452008,0.164946085300464,2.99447996877007e-11,2.17927464559496e-09
"Cd52",175.882790247828,1.55851081098563,0.192846936202826,6.27505251285621e-19,1.91349879603023e-16
"Abhd15",35.184924207582,0.0905864538886863,0.0548740329336158,0.0304496628051045,0.180054856970684
"Hoxb6",0.277063396801367,-0.00239420421507205,0.0731438200167283,NA,NA
"Loxl3",87.4470800763484,0.153752228220829,0.0549184555540855,0.000836131685308338,0.0131768055907973
"Btn1a1",1.39766615769462,0.00767489604612126,0.0688469129581802,0.75491717809412,0.902742180945308
"Kat2b",99.9821076836609,0.0390681500796658,0.0433814512989883,0.294000422570094,0.606902139047895
"Rab5b",3138.29157458401,-0.0286553511590506,0.0263916018856521,0.21134465590177,0.516376894715974
"Cryba1",0.576426125468556,0.0139398350031048,0.0731127798142792,0.422443609051993,NA
"Dnmt3l",4.02018668211228,-0.0090294674321685,0.0646725917257617,0.770743761479362,0.910149662369286
"Aire",3.40030340186629,0.00447909242548772,0.0649153627274483,0.881431422489596,0.958623657800213
"Icosl",95.7195955548338,0.0784153644113688,0.0666836825943645,0.0805170089973049,0.316742586678335
"Spg7",537.069941828673,-0.0589894389499411,0.0481157776840773,0.11282899203841,0.38214114748202
"Sult5a1",14.6852512090448,-0.00581768623444552,0.0621556523828422,0.870191218216672,0.953235173413221
"Rpl13",6187.23829924562,0.0283080308070187,0.0495316478796241,0.447401971234452,0.734305770689743
"Chmp1a",2712.48963262178,-0.021878838396347,0.0252836258460906,0.337546440420521,0.647569650823945
"Rpa1",932.925270952642,-0.003418260765069,0.0306161559868061,0.902705880998223,0.966047505878814
"Serpinf1",191.321619713681,0.0142323486466853,0.0532049145767675,0.796633081305988,0.921640407779229
"Tubgcp3",579.870452680557,-0.0164904365363528,0.0297046478218816,0.473578267022474,0.751783844289707
"Oprm1",20.6202580464259,-0.00936926118454302,0.0593237634921339,0.7855372446795,0.915507992555607
"Polr3d",274.159429360032,-0.0437378965815907,0.0281875748545689,0.118804315385935,0.391679843381262
"Tcf7",35.3330752040652,-0.174621823447395,0.0798554625993537,0.00296002604378899,0.0357184605098616
"Ddx3x",2019.67484023646,-0.00457966662064237,0.042514627613435,0.97499945289358,0.991328409367761
"Il12rb1",10.984438198461,-0.0229393553873556,0.0590985122542138,0.540411691696894,0.793889693285868
"Slc5a5",545.496490272622,-0.0722450665762518,0.0431542962441824,0.0470877451066047,0.231928839696987
"Kcnn3",179.249602533554,0.0678434882494512,0.0465273637566523,0.0728436635969758,0.299214445702284
"Usp32",566.975412757312,-0.014103865786707,0.0285898107543039,0.739088673097173,0.896284618368824
"Car4",732.977125086618,-0.0678223877891104,0.0331011747824003,0.0314181255640694,0.183604078421048
"Txnrd3",98.0647599084053,0.0347111774994854,0.0379295221313035,0.288462390849063,0.601128824765733
"Fasl",1.22172664232772,0.0400054695305032,0.087821927536546,0.0247308081007247,0.158431316848656
"Zfp512b",497.101148049752,-0.0500752496240288,0.0405512932336479,0.126279403068412,0.403604955197104
"Dnajc5",5483.90871846132,-0.0506754362672066,0.0291173290284839,0.0576694119558714,0.263116114847163
"Tpd52l2",1192.64039382324,0.00847091637241442,0.0339773483784736,0.788079863400654,0.916845696001006
"Fmr1",589.25345588803,-0.0558774516617108,0.0478082517879805,0.16538934698843,0.458603857333966
"Bcl11a",1437.27414601602,-0.0886979904666083,0.0395265670321933,0.00908240365209411,0.0814219767341903
"Il4",3.53162283688019,-0.050734101809269,0.0913503912380424,0.086908723147068,0.331211419454934
"Pxmp4",295.062477937975,0.00448089536408869,0.0305777077891574,0.913271296100086,0.970492856189282
"Dlg3",169.304252421706,-0.00954215997702707,0.0450170739815378,0.765015007295752,0.907677497613628
"Gnb1l",92.3807379719489,-0.0234636590860917,0.0343710968052944,0.487740773138601,0.760100220662269
"Dbh",7.85540769394739,-0.0871586173151691,0.115033099861771,0.0552653574708845,0.256809118971387
"Mmp11",37.6718898600807,0.0203950120353435,0.0396265918822668,0.436204970464646,0.727335829685438
"Smarcb1",1437.94441993404,-0.0479940967026737,0.0231406197087959,0.0285320067562046,0.173262256109069
"Vpreb3",2.18322567923645,0.000555335536401397,0.0680652984371605,0.984079325074439,0.994676890996026
"Hip1r",1332.59203306868,-0.0488877191784044,0.0316889799457687,0.080818327474757,0.317282828446027
"Nsun5",192.372951682052,-0.0258649262794283,0.0362629234335796,0.416299010555399,0.711870079373526
"Top1mt",214.093318550127,0.0294233736148402,0.0257976292483933,0.207772447260925,0.511981023040224
"Hoxa4",0.0788682757114975,-0.00177995355883881,0.0732126119319919,0.853195535055549,NA
"Gm38393",50.7951367688161,0.0618396846240304,0.0527060858696528,0.157593426211356,0.448813927661024
"Mmp14",115.596656114805,0.0596242294526523,0.064892761366061,0.186900603877327,0.488275223106052
"Slc7a7",52.5309919013467,0.605379523515026,0.0834252188567041,2.08730901257103e-14,2.86046780120406e-12
"Oxa1l",553.693028833002,-0.00701032750742036,0.02449321820202,0.798011582464307,0.922166736189698
"Heatr6",272.311721249571,0.000535547261066575,0.0232461620852361,0.954501109242144,0.985264539569826
"Ccl3",80.1138511735998,2.83529552103591,0.282308426065407,1.72797268129922e-30,1.01233279533915e-26
"Wfdc18",29.2326425638717,-0.0240002049081986,0.05544015473245,0.539481191172209,0.793310883153209
"Icam4",23.648158805035,-0.0668099571748065,0.0662070818972373,0.122388358406798,0.397853240323999
"Ilf2",1533.44397316253,-0.0564060941974199,0.0295319607081266,0.0448489420110688,0.226019377868255
"Chtop",2674.32596609922,-0.0395409621860663,0.0199238123084603,0.156600462167461,0.447925263976556
"Snapin",1397.74166680241,0.0627399979208103,0.0295965069570342,0.0205331576736393,0.140447757420917
"S100a4",88.204681980652,0.248473882267645,0.174139813576874,0.00569398349148242,0.0579005856417874
"S100a3",12.8296270219688,0.219768523795952,0.103682465877566,0.00226424502913913,0.0290423196567303
"S100a5",109.969922922234,0.0345514569516439,0.08435552362938,0.0195595844053882,0.136701252894682
"S100a6",550.20202282081,0.316433662988634,0.119568374637312,0.00040887678731426,0.00725880199539573
"Scn4a",0.495587610185482,-0.00437900101192963,0.0719768718498154,0.731050656257525,NA
"Icam2",65.2904151489536,0.0112526338589682,0.0442917349171747,0.748036332626279,0.89963989831995
"Mapk7",350.313849948095,0.0566435197108265,0.0287425855001461,0.0363291467269583,0.199940144646081
"Epn2",1928.96688053497,-0.0458052649216547,0.0294237170864624,0.169556051288458,0.464559395053633
"B9d1",215.410392404937,0.0272492398354183,0.046004681005804,0.444360672698807,0.732288889171859
"Sec24b",798.694653531402,-0.0339930021459027,0.0294227083816683,0.187736987284156,0.489286834964036
"N4bp3",234.416137158887,-0.1336380929353,0.0384473116899445,0.000139520903922931,0.00297230260229996
"Rmnd5b",1183.42954733428,-0.0808257550633426,0.0286528813345793,0.0047494737067528,0.050844754154429
"Nhp2",876.119288371151,-0.00492774577407384,0.0314236082755826,0.861699232448884,0.94924957541092
"Vps9d1",916.112332632537,-0.0407191424831945,0.0284609916113437,0.114623457427818,0.385215961016249
"Zfp276",265.647212367715,-0.0100779775657381,0.0350062167124351,0.735282308277782,0.894814610605949
"C1ql4",0.184071086486729,-0.0119080700615679,0.0745124289638617,0.432005593045181,NA
"Mfsd10",303.179081420931,0.00493675399100886,0.0301948486195424,0.876255650590103,0.956011681918547
"Luzp1",1027.53441413934,-0.0703445817246993,0.0542458900392253,0.0836254618653326,0.323699879972284
"Slc13a2",0.241374345470665,0.0145351854310483,0.0748149069411402,0.29025961956626,NA
"Kctd10",1250.84098924019,-0.00132995403032429,0.0271775300274894,0.900889691253296,0.965495264436809
"Poldip2",1846.28114268375,-0.0430515908268906,0.0243152132123084,0.065075136265584,0.281584304593189
"Sebox",57.0169695105723,-0.0524176401849308,0.0590101719230118,0.20076861882859,0.50384307837256
"Ift20",1153.6303970579,-0.018038425053407,0.0365881284894712,0.568322106252867,0.810438963855689
"Col6a1",501.787595358432,-0.0703182067954748,0.0818795937505847,0.106454440297172,0.370618682522583
"Pcbp3",1315.51160498319,-0.0660640910400864,0.0522036432725401,0.098147824186408,0.35384555568989
"Lgals9",252.833896620883,0.522103414817789,0.0829907380825867,2.620141136163e-11,1.94275783297658e-09
"Araf",3752.62941677418,-0.0248883016969199,0.0356287909192513,0.460750779492323,0.743010744661028
"Cfp",26.2202231067821,0.00660020581271638,0.0560270791928304,0.856555465748393,0.946441118131202
"Timp1",21.0141727611257,0.58724636764853,0.289543471994926,0.0006381962427112,0.0105617872540214
"Uxt",126.248770264492,0.0451843028998521,0.0433264403775217,0.197975893286134,0.501292912754615
"Cnnm3",157.78560910399,0.0283202958253903,0.0369545748053722,0.514249720179213,0.777143780233102
"Lman2l",747.312277198108,0.00874591967812521,0.0261114732078533,0.640932017513831,0.850132312167904
"Mcm3ap",602.442451449156,-0.094472454529244,0.0362306904363252,0.00312715181165071,0.0371422582636709
"Pcnt",209.345564447459,-0.0253561926274182,0.05224273309447,0.492817815809822,0.763069006083153
"Ftcd",1.10364602654786,-8.3196038543811e-05,0.0699514038626616,0.99504251368149,0.997803082676813
"Mxd1",422.7664601723,-0.0907306495610552,0.0365559679324451,0.00531503884479171,0.0551117788888712
"Gmcl1",394.219613196434,-0.0324246888989565,0.0612763449148403,0.332771578167432,0.64298888215498
"Snrnp27",670.932107768489,-0.0231988852545153,0.0377355886137927,0.501482207315095,0.768874704917402
"Oas1c",13.7918748109664,0.10301028335214,0.0802755025942112,0.0428829309362714,0.219743196067338
"Oas1h",0.141816065941724,-0.00569785200878808,0.073275114854193,0.653774217048004,NA
"Ocrl",813.464980971371,-0.0303516307805034,0.0319770442641499,0.269704936065391,0.582518614998123
"Calm1",48267.4889351349,-0.0415251450737919,0.0250957045197392,0.0768485825956769,0.307735762909619
"Agpat3",1315.84237496127,-0.0213996803645249,0.0337225191468354,0.401684124130855,0.702100825306367
"Slc26a3",3.07046566705672,-0.0146832610563347,0.068215709491321,0.597358136241682,0.827291287740222
"Sema6b",481.09706617261,-0.0917768437962014,0.0848171564266689,0.0614479712800462,0.272567056402916
"Uhrf1",16.3973278657354,0.12272531028398,0.092254812439786,0.0243480051295477,0.157052340271352
"Dpp9",978.581065040112,-0.0298869606320477,0.0292916931454236,0.282334847404318,0.595306353614611
"Ramp2",517.804122447269,-0.00914533243914201,0.0360945470152649,0.665925423355658,0.862743054561947
"Lsr",200.062752283173,-0.0253136488440432,0.0462737986180425,0.492658002438669,0.763069006083153
"Gramd1a",1541.80133711716,-0.0268650170425084,0.0321137783550619,0.274307609633797,0.587043335539579
"Hpn",9.85309494319925,0.354432987787025,0.120588474030401,0.00018092294145395,0.00369449728946381
"Gabrg1",550.036830235669,0.00457276190922427,0.0491364301102269,0.954788885140096,0.985271158323705
"Ckb",43135.1909645826,-0.044960340966635,0.0315893420246213,0.114502244095503,0.385025913062709
"Sp1",90.5900060435132,0.13574417956791,0.0393495946957866,0.000144701126289353,0.00306593688378364
"Itgb7",18.3486929816278,0.0586194164893733,0.0675164274555321,0.166464746911356,0.460178614451794
"Myg1",582.477924746322,-0.0244740053817911,0.0311218318290253,0.434169691853254,0.725564711772969
"Rarg",102.771073758276,-0.00707362315096579,0.0375090206739639,0.824143233742586,0.932772548292829
"Pfdn5",2514.57916258517,0.0525782015169608,0.0465653542854856,0.155021385388663,0.445629433905536
"Efnb2",224.500386728069,-0.0577684839228959,0.0641050979079031,0.170764522312436,0.466017912643487
"Rrp15",155.113511848317,0.0344079361261661,0.0305288239496981,0.187261062763597,0.488548388432797
"Rnd2",571.812797553048,-0.0156647679846416,0.0432856707960894,0.550287557359344,0.799271018914024
"Srr",1701.22961239467,-0.0492755494300551,0.0228639724708823,0.022628080280502,0.15025968639651
"Sync",14.0564484670371,-0.0110162639402388,0.0545640421038693,0.78171862873282,0.913895429611265
"Fndc5",473.408066415639,-0.0572613802092617,0.041265106628437,0.0881215119100247,0.333582178615548
"Acp5",11.4458339455261,0.0123217239509216,0.0692966288765357,0.622439412575856,0.840319233501515
"Cnn1",11.0695029448926,-0.0507419726170062,0.0782700246181797,0.182980307280254,0.483052830025798
"Fbxo9",2180.3828312183,-0.0488329794396153,0.0304075605431698,0.0764739649374034,0.306916328253637
"Vps50",1191.34303497287,-0.0381622597799047,0.0293457178637401,0.146469961295753,0.433179437099985
"Hars1",1591.70811066607,-0.0687944064013644,0.023251685111216,0.00214605451762213,0.0279547757453902
"Zmat2",3134.54855437405,-0.0527717600362799,0.0261783271701348,0.0305231168680919,0.180352677934156
"Ube2c",9.05019532313055,0.390245159196783,0.137523164639965,0.000194565692148966,0.00391705535207806
"Smg5",1022.09780669268,-0.0474989119191603,0.0267021184927906,0.0464567225368491,0.230259483064408
"Cct3",2782.37153886559,-0.0295500649525404,0.0313606382188708,0.490875902674262,0.762040468510882
"Glmp",976.214719080729,0.129097695452066,0.0336739760815892,2.98442294966652e-05,0.000766012786445621
"Mef2d",3197.29743663885,-0.0608559106439131,0.0499636755106476,0.212147294356585,0.517375345608515
"Tmem79",7.07319438856181,0.0104792187507533,0.0574815663387782,0.777646223187452,0.912361224980204
"Snd1",1276.96597007166,-0.0355629959324159,0.0233678570991934,0.106911831276759,0.371286404119752
"Col18a1",90.1047022783072,0.00275035036999442,0.057273697783375,0.966361989879786,0.989182485206834
"Slc19a1",319.696095235508,-0.0153660029024053,0.0295831014036173,0.522357420617807,0.783168508941631
"Kpnb1",1126.42111041091,0.010634318249292,0.0366553853676232,0.648587546338131,0.854590537547369
"Npepps",1682.15757267665,-0.0278849151641855,0.0293613772427296,0.298947710372668,0.611305784202588
"Tbx21",17.7075392808842,0.00328251196320099,0.0697614268675857,0.874706383649296,0.955210839015686
"Mrpl10",1325.39404672924,-0.00451133275491727,0.0273741516711626,0.811959447005896,0.927158614996942
"Cyp51",1213.55759638295,0.0191274362274732,0.0269177139144211,0.477466931678433,0.753769878533575
"Tcf25",10897.4458377165,-0.0644851632387168,0.0204136864823633,0.000989879098101841,0.0152210149507339
"Tubb6",69.5765325727653,0.194040058558652,0.092803093018538,0.00315993898134411,0.0373801161478132
"Def8",698.801493219285,-0.0247612359309266,0.02705025449154,0.473019896837851,0.751529269637187
"Meox1",23.393856694925,0.0496432451524436,0.0570999037066167,0.204408205510623,0.508337797689469
"Sost",1.56008584047258,0.0388585994836057,0.0863823247302545,0.0435860778836653,0.221847774675269
"Nkx2-1",15.0248641924437,-0.0102944206378182,0.0684150536221329,0.686780336456749,0.872828607932081
"Pax9",0.199721949235917,-0.00116723933441215,0.0728283237749209,0.881959144631809,NA
"Irx2",2.39892565904521,-0.0275339083545749,0.0791004959474281,0.0882340747963304,0.333765505855885
"Col1a1",197.337803823153,0.0643222264259063,0.103805939941318,NA,NA
"Itga3",239.579179459082,-0.0214727131425567,0.0378079034153356,0.509226030539788,0.772675653954247
"Sgca",5.72536889339021,0.0510581066934327,0.0739772352802339,0.204595268126556,0.508413756937896
"Dlx3",1.86923357996777,0.0328095209213568,0.0787088593383246,0.189815846548462,0.491772464924308
"Foxm1",9.19326386896165,0.0377766719502823,0.0664436071415404,0.325328058044334,0.636474588364046
"Itfg2",404.549189992605,-0.0267762186768987,0.0238428169109392,0.272594435332277,0.58530116645576
"Nrip2",367.195909626611,-0.0419318176915815,0.0399417577853437,0.257009150288695,0.568698093076546
"Tulp3",136.570675911023,-0.0235326282301652,0.0403952375897338,0.49602780419679,0.765167885293403
"Gtf2h4",316.986401187598,-0.0296687070931169,0.0267317076719507,0.296348077347737,0.609273357438639
"Tubb5",10088.177539525,-0.0371844934465268,0.0234440546870354,0.0938384275077428,0.345491733582192
"Ell2",322.25753548986,-0.0637753201657345,0.0691880863399221,0.14379717910181,0.42877504708892
"Jup",1107.63006672335,-0.0182353369764504,0.0345409979158459,0.550793970968369,0.799719358506457
"Fkbp10",176.974052684057,0.0598910233489475,0.0404773018659643,0.0823126061663554,0.320790555945846
"Klhl10",5.96971563860109,-0.0301429746326253,0.0637050248652735,0.416053241574309,0.711819497923074
"Nom1",418.694959846777,-0.0320707967824653,0.0200604038118032,0.0903742089420467,0.33825734105541
"Ergic1",810.68147843961,-0.0105028826696225,0.0279467149590055,0.637858663172583,0.847849115869899
"Tnk1",1.45719859212782,0.0219848699572096,0.0754658837358824,0.23482890171586,0.545822305376857
"Acap1",2.86935800019012,0.31637062313896,0.244942249627117,0.0050792402854781,0.0531133051539017
"Tcea3",15.6634626567634,0.0169933240774659,0.0648305804622978,0.600116089118315,0.828630278507845
"Ifrd1",745.53830405947,0.000511384280690949,0.0301281946719028,0.925843283572235,0.975534394598274
"Stk38l",441.491190701015,-0.0221401289066516,0.0230243243994842,0.317841141279609,0.629397439981946
"Brpf1",332.167910904749,-0.0478560874882356,0.0529919963384675,0.222931962904205,0.531615713717018
"Akr1b1",916.430295941297,0.0317723486320562,0.0330880300894991,0.284878919118845,0.597980346706468
"Hoxc6",0.102624302119091,-0.0041386285663032,0.073319549046742,0.809144089226007,NA
"Gstt1",257.054291877577,0.0148282483644619,0.0427509557725628,0.702041722343329,0.87981419976435
"Gstt3",134.559177178064,0.0466954107281678,0.0528942426579697,0.231484636760895,0.542190002784089
"Ddt",640.883220117573,0.00097091855003288,0.0379870611404209,0.956864556735063,0.986067019460399
