"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"Il12rb1",10.984438198461,0.0048096476395585,0.0533559198795419,0.641155906780219,0.939691029556154
"Slc5a5",545.496490272622,-0.00493222222507878,0.0500058027435091,0.824640159526295,0.976362982673636
"Kcnn3",179.249602533554,0.044423673571678,0.0752600712407606,0.14593351759403,0.670104050661254
"Usp32",566.975412757312,-0.0187932560871593,0.0480051121975233,0.55908036504559,0.921514647953473
"Car4",732.977125086618,-0.000299197985777841,0.0471610877677283,0.979099229241743,0.999801909315755
"Txnrd3",98.0647599084053,-0.0291811754841968,0.0594048111235195,0.173423305274204,0.705462594345433
"Fasl",1.22172664232772,0.00594727339606003,0.0543991487896149,0.0611390915487021,NA
"Zfp512b",497.101148049752,-0.0153375701314953,0.0520440296706492,0.480741438818752,0.892357183639294
"Dnajc5",5483.90871846132,-0.0437132278806158,0.0536881672514032,0.158061105663026,0.686136403285997
"Tpd52l2",1192.64039382324,0.0355435337705898,0.0567328457419217,0.241932195680358,0.767499782348744
"Fmr1",589.25345588803,-0.0578810573393959,0.087205305571537,0.0384513773579814,0.39352775590462
"Bcl11a",1437.27414601602,-0.147598335449533,0.10064992783927,0.00800842857214371,0.163558680046994
"Il4",3.53162283688019,-0.00695166620050459,0.0541563359012155,0.323874711482263,0.825394969334632
"Pxmp4",295.062477937975,0.00266964204499864,0.0448115261061935,0.885386471220539,0.985528239983263
"Dlg3",169.304252421706,-0.016657271480391,0.0545803310076383,0.316589610278528,0.820302300415751
"Gnb1l",92.3807379719489,0.0468401693976671,0.0699328917393939,0.094380508901969,0.568024674742976
"Dbh",7.85540769394739,-0.00365171315651016,0.0537001383731972,0.618732070490809,0.935012255338319
"Mmp11",37.6718898600807,0.0161970632216854,0.053106995846415,0.404910871806636,0.863598986131376
"Smarcb1",1437.94441993404,-0.0123787467885213,0.0426651410906376,0.716114640266421,0.958140813610534
"Vpreb3",2.18322567923645,-0.00634511186646298,0.054317570751753,0.19828300550526,0.730970827143561
"Hip1r",1332.59203306868,-0.0435150944322326,0.0620233830697043,0.12498412695401,0.6405181638023
"Nsun5",192.372951682052,0.0018911006445396,0.0470150584701456,0.725693253483087,0.960467153668656
"Top1mt",214.093318550127,0.0103630509747299,0.0468262405391162,0.672395415567248,0.947720719825257
"Hoxa4",0.0788682757114975,0.000185027932472031,0.0539989350877639,0.973321760590748,NA
"Gm38393",50.7951367688161,-0.0101046636518662,0.0525188355653357,0.512239212122624,0.907044139175667
"Mmp14",115.596656114805,-0.0179477915774065,0.0565640507265286,0.17324515959934,0.704996541209937
"Slc7a7",52.5309919013467,0.854339782322312,0.238018841972488,7.03960625031548e-06,0.000576104750625449
"Oxa1l",553.693028833002,-0.00259297508387952,0.0423192453881595,0.969541512002853,0.999801909315755
"Heatr6",272.311721249571,0.0248486942371091,0.0490570002665338,0.405428550799954,0.863598986131376
"Ccl3",80.1138511735998,3.7055507223822,0.700622237268374,3.28834870876548e-09,2.26287992046723e-06
"Wfdc18",29.2326425638717,-0.00613211298013676,0.0525534611787379,0.633825186051199,0.938385213880896
"Icam4",23.648158805035,-0.00532802481109591,0.0527160333003788,0.681694243433903,0.950116135141031
"Ilf2",1533.44397316253,0.00464298295368705,0.0437070933940389,0.854128128575081,0.98166518439877
"Chtop",2674.32596609922,-0.0276820395755647,0.0383814071443229,0.317360398910621,0.820902604040093
"Snapin",1397.74166680241,0.0932836574143995,0.0747946462958336,0.0292963031164874,0.346662410756584
"S100a4",88.204681980652,0.0160533709084528,0.0570123460410667,0.0668339753437379,0.496296685404582
"S100a3",12.8296270219688,0.0274788744337853,0.0627248617655019,0.0466629328471946,0.430666052719551
"S100a5",109.969922922234,-0.000207871883552534,0.0539335206814892,0.877361122355569,0.985048742206416
"S100a6",550.20202282081,0.0205884583295462,0.0588871560830171,0.0499446822646467,0.445084859143076
"Scn4a",0.495587610185482,-0.000936461151216214,0.0539746958694328,0.805761998641382,NA
"Icam2",65.2904151489536,0.00960056833037966,0.0518861474535831,0.584702993526712,0.925790175657558
"Mapk7",350.313849948095,0.0451298182229734,0.0625043399613516,0.120057598568718,0.627832450143131
"Epn2",1928.96688053497,-0.0257951163339931,0.0518641331141503,0.406997024771314,0.863598986131376
"B9d1",215.410392404937,0.0452781108117461,0.0744337389129641,0.0742777408424684,0.519663008329421
"Sec24b",798.694653531402,-0.015414874848602,0.0465658491556164,0.493420227009466,0.898888926779689
"N4bp3",234.416137158887,-0.0398667817966124,0.0654594849571175,0.135566952155157,0.655747844034259
"Rmnd5b",1183.42954733428,-0.0281630262135591,0.0510627178148119,0.300331560111897,0.81352294451324
"Nhp2",876.119288371151,0.00179032025532369,0.0469276826534285,0.972261678789148,0.999801909315755
"Vps9d1",916.112332632537,-0.0285978863565518,0.0518647758707795,0.29468536165133,0.808963637771344
"Zfp276",265.647212367715,0.000898668301400657,0.0487802226267493,0.950503288927217,0.9983075365518
"C1ql4",0.184071086486729,0.00038397815084804,0.0539982816724036,0.928852069930144,NA
"Mfsd10",303.179081420931,0.0279383388497004,0.054581298360399,0.281056912726439,0.799108453627271
"Luzp1",1027.53441413934,-0.0260394116006734,0.0582467325469395,0.500586618045494,0.902131714823312
"Slc13a2",0.241374345470665,0.00156236256500999,0.0540144826601078,0.516502745803296,NA
"Kctd10",1250.84098924019,-0.00336870993900737,0.0430568181105977,0.896535650174073,0.987678000921782
"Poldip2",1846.28114268375,-0.026954450344282,0.0452499640158012,0.341296797333164,0.834832349871059
"Sebox",57.0169695105723,-0.00204347342223034,0.0522976405437338,0.861822791392834,0.982592086334226
"Ift20",1153.6303970579,0.00372464804869997,0.0477969522868962,0.734949697938042,0.962817138243505
"Col6a1",501.787595358432,-0.00827438127946386,0.0539714373905931,0.401496558054171,0.862733786665063
"Pcbp3",1315.51160498319,-0.0658627880055137,0.124068849542083,0.0106678718790364,0.195207972387186
"Lgals9",252.833896620883,1.0596683150959,0.223499345767444,7.91383373140608e-08,1.73604394194611e-05
"Araf",3752.62941677418,0.0214012613972011,0.0515862484570542,0.401054646628473,0.862733786665063
"Cfp",26.2202231067821,0.00790691038389269,0.052729623287679,0.590796369319728,0.92859041878109
"Timp1",21.0141727611257,0.0121955094431851,0.0559320739639958,0.00349129997747518,0.0920690260409566
"Uxt",126.248770264492,0.0212569986747822,0.0542655138635015,0.265369155525301,0.78672311232302
"Cnnm3",157.78560910399,0.00890997926804772,0.0493262733809996,0.673156778922294,0.947777768040083
"Lman2l",747.312277198108,0.0258092654946394,0.0500421910312208,0.296725136814829,0.8108390936766
"Mcm3ap",602.442451449156,-0.0195562264684285,0.0521169652806587,0.36813186408332,0.848076086178443
"Pcnt",209.345564447459,-0.00506632279635006,0.0512666973488596,0.945698500613156,0.997560111609921
"Ftcd",1.10364602654786,0.00615982925491952,0.0543081189852326,0.204654297322786,NA
"Mxd1",422.7664601723,-0.106887347615787,0.134132165816674,0.022890033969094,0.302716263188174
"Gmcl1",394.219613196434,-0.0226977159926226,0.0594698306427239,0.0777208309913574,0.530116860749316
"Snrnp27",670.932107768489,-0.00256601846702074,0.0488399252868142,0.793409292976989,0.970798411191466
"Oas1c",13.7918748109664,0.016085673242464,0.0558887187232863,0.217526400377581,0.750229962096001
"Oas1h",0.141816065941724,-8.00883507826484e-05,0.0539896065805622,0.837719806841096,NA
"Ocrl",813.464980971371,-0.0248487299595232,0.051684865479304,0.332107100340477,0.829604675109209
"Calm1",48267.4889351349,-0.0234870025710985,0.0472865733770025,0.389465463678948,0.857075964613003
"Agpat3",1315.84237496127,-0.013604431017511,0.0480640344766646,0.572873874168973,0.923994206065767
"Slc26a3",3.07046566705672,-0.0024015992438453,0.0537856559417658,0.664327274802611,0.946147069931727
"Sema6b",481.09706617261,-0.00628016047548463,0.0526651458693064,0.448429996358676,0.880030456381641
"Uhrf1",16.3973278657354,0.0150051832010974,0.0560355832411708,0.127722056665304,0.644255210856778
"Dpp9",978.581065040112,-0.0330219842113925,0.0557564386909218,0.182964367108731,0.71237776328743
"Ramp2",517.804122447269,-0.010955758659785,0.050319461947495,0.640662504971093,0.939621868250653
"Lsr",200.062752283173,-0.00703635088295902,0.051016183205928,0.697392225510906,0.953585217751512
"Gramd1a",1541.80133711716,-0.0686950224713618,0.0934651412240511,0.0758015238925712,0.524859880390086
"Hpn",9.85309494319925,0.0169294536995391,0.0571162035157951,0.0759709076169205,0.525424041833938
"Gabrg1",550.036830235669,0.00820193183840112,0.0527198169083407,0.556802185960635,0.921088766490204
"Ckb",43135.1909645826,-0.0334998722519138,0.0563090882285268,0.212141096790581,0.747305514045973
"Sp1",90.5900060435132,0.0645150321049664,0.097882619714638,0.096494196254357,0.573897447690719
"Itgb7",18.3486929816278,0.0127287955741897,0.0550598917832666,0.226914143420123,0.757322009642098
"Myg1",582.477924746322,0.0157761816189791,0.04830138596839,0.462093912267417,0.883709048604947
"Rarg",102.771073758276,0.0380705628545825,0.0646347367112923,0.0470493955660953,0.432266770023014
"Pfdn5",2514.57916258517,0.0387933163341611,0.0670415459907864,0.09898875432313,0.581928257995549
"Efnb2",224.500386728069,-0.00574995263697085,0.0519095608303824,0.715381462804317,0.958140813610534
"Rrp15",155.113511848317,0.00954182903548163,0.0472545662005378,0.692058509196687,0.952989618834849
"Rnd2",571.812797553048,0.00838674700083889,0.051736533435244,0.543833565339637,0.918513123761483
"Srr",1701.22961239467,-0.061431296224471,0.0598811481364724,0.113763345024911,0.614210011333509
"Sync",14.0564484670371,-0.00464392493219891,0.0531244958701972,0.671233876163617,0.947287617280095
"Fndc5",473.408066415639,-0.0178483551650849,0.0535210098291512,0.344466621546729,0.836664191508416
"Acp5",11.4458339455261,0.00254797710003939,0.0538210262819252,0.745837677348588,0.964175355422903
"Cnn1",11.0695029448926,-0.000508170484441823,0.0534771454594343,0.933569882764847,0.996068664643283
"Fbxo9",2180.3828312183,-0.00646705845635592,0.044737759022872,0.889492224096777,0.986349691915371
"Vps50",1191.34303497287,-0.0206382437978716,0.049192349426471,0.339911559300587,0.833398565949385
"Hars1",1591.70811066607,-0.0418519181821193,0.0515571896211489,0.217627837905028,0.750229962096001
"Zmat2",3134.54855437405,-0.0534857948659759,0.0645109823894615,0.154441870715687,0.681655671467177
"Ube2c",9.05019532313055,0.0148254337027559,0.0564726474672639,0.0640876564300327,0.489171268545629
"Smg5",1022.09780669268,-0.0185658476379253,0.0480164485259291,0.469639901845646,0.886742188245593
"Cct3",2782.37153886559,0.0246169401873335,0.0502027958418154,0.351978366236038,0.840210605726271
"Glmp",976.214719080729,0.223845721865874,0.104930561284461,0.0014148852717421,0.0459433756320591
"Mef2d",3197.29743663885,-0.0653433360618577,0.109788534138,0.0236974133477626,0.308454072114382
"Tmem79",7.07319438856181,-0.00347967693884421,0.0530485580692586,0.7641041465292,0.967647946144354
"Snd1",1276.96597007166,-0.0231571880378722,0.0450956584383986,0.405466056768941,0.863598986131376
"Col18a1",90.1047022783072,0.0183391720813734,0.0575680280651116,0.0883965213714792,0.556948309936553
"Slc19a1",319.696095235508,0.0334059150462815,0.0573359066026903,0.191392068526297,0.721392198032187
"Kpnb1",1126.42111041091,-0.0174903958155216,0.0458879616923333,0.318695366312832,0.822416301024741
"Npepps",1682.15757267665,-0.0158936967333053,0.0423180047723123,0.541627825252931,0.918056060368645
"Tbx21",17.7075392808842,-0.00884240037926279,0.0549216782209273,0.0401135644698735,0.402411276528707
"Mrpl10",1325.39404672924,0.0188657935656116,0.0461752989284105,0.480648501160093,0.892281287537753
"Cyp51",1213.55759638295,-0.00632140162679211,0.0443815339390019,0.72936420743042,0.961066803576152
"Tcf25",10897.4458377165,-0.0680605246477477,0.0518214986424542,0.0488108720455113,0.440521274260838
"Tubb6",69.5765325727653,0.0116577743986895,0.0545927651178079,0.299272323572099,0.813030671943422
"Def8",698.801493219285,-0.011217317699737,0.0416493199467887,0.67727238509356,0.948689730497717
"Meox1",23.393856694925,0.0213761725173094,0.058037239787249,0.142788409336555,0.666443934912407
"Sost",1.56008584047258,0.00326393621835972,0.054105664026945,0.215962383272186,0.749742377223803
"Nkx2-1",15.0248641924437,-0.00095130708068175,0.0537143843935607,0.879200492131185,0.985119408743754
"Pax9",0.199721949235917,3.02121204172513e-05,0.0539891628810866,0.995450578598223,NA
"Irx2",2.39892565904521,0.00309992264649618,0.0540783525184223,0.177675186968316,0.710380439261458
"Col1a1",197.337803823153,0.00299744416753492,0.0537396881462451,0.598934624643581,0.92999874713613
"Itga3",239.579179459082,0.0246783485841175,0.0544613554056106,0.661301271378633,0.945814425800196
"Sgca",5.72536889339021,0.0156993954410082,0.056841398639601,0.0469573523976855,0.431945317907868
"Dlx3",1.86923357996777,-0.00096696322093624,0.0538509530326076,0.817097976581909,0.97563630550826
"Foxm1",9.19326386896165,0.00477228400754181,0.05359383254999,0.569685653033075,0.923763497300904
"Itfg2",404.549189992605,0.0105480776187751,0.0430655041066901,0.70580923470794,0.954992328100367
"Nrip2",367.195909626611,0.0262112773545231,0.0575507434790549,0.32967095796685,0.827554330027028
"Tulp3",136.570675911023,0.000876740992293651,0.0489335006854213,0.951258821582597,0.998408467173627
"Gtf2h4",316.986401187598,0.0178357492595939,0.0484259904290761,0.414628019115564,0.86547013721835
"Tubb5",10088.177539525,-0.0276529307010396,0.0476039981034288,0.326407045599971,0.82606317435857
"Ell2",322.25753548986,-0.0224913259253924,0.05878475478159,0.119846118312244,0.627466291767932
"Jup",1107.63006672335,-0.0256676872175332,0.0541411902745962,0.288378695976408,0.804403070634316
"Fkbp10",176.974052684057,0.00966764076048367,0.0497262825016418,0.64015075608507,0.939593876138629
"Klhl10",5.96971563860109,0.00400135369849623,0.0533504705909438,0.675377361450372,0.948235537189186
"Nom1",418.694959846777,-0.0666137097982414,0.0607844421682015,0.0819387620187115,0.542459063895816
"Ergic1",810.68147843961,-0.0590255817164657,0.0644275110377933,0.0828122296401852,0.544756581864153
"Tnk1",1.45719859212782,-0.00473233371754773,0.0542005451949418,0.165998637645719,0.698038280081857
"Acap1",2.86935800019012,0.00356027388809337,0.0539110508966667,0.504289117835311,0.902962800817234
"Tcea3",15.6634626567634,0.00516436027759634,0.0538702879529591,0.517333561172782,0.908483893552001
"Ifrd1",745.53830405947,-0.00553001604410378,0.0468572178032333,0.823015356736411,0.976182228562678
"Stk38l",441.491190701015,-0.0192246749141234,0.0450731225683726,0.495176771802611,0.900091423868493
"Brpf1",332.167910904749,-0.021358824377839,0.0562046072512924,0.206880869317295,0.742314256025074
"Akr1b1",916.430295941297,0.0781261416963242,0.0883500792687792,0.0439621820710805,0.420181200610269
"Hoxc6",0.102624302119091,-0.000166312265721285,0.053999215505072,0.958870382770456,NA
"Gstt1",257.054291877577,-0.00413492020175929,0.0498757391722702,0.819238849375494,0.975926053633696
"Gstt3",134.559177178064,0.00792423982567218,0.0518937107348273,0.622217182426032,0.935736004880786
"Ddt",640.883220117573,0.0128315336422693,0.0507523322135447,0.542393546619101,0.918453101198062
"Tat",1.17174445847839,0.00182574578893332,0.0539751183905332,0.551903539740559,NA
"Marveld3",11.6712379273428,0.00450988221346868,0.0537025575517515,0.562430266720048,0.922738456525907
"Ddx18",357.115218382726,-0.00113865181829585,0.0420375033319058,0.881390855558583,0.985287619583577
