"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"Gnai3",680.472313543205,0.0355828181860814,0.0694890855578899,0.483266543739009,0.842580872840964
"Cdc45",32.2381722265567,-0.00758013975339417,0.0785597539677426,0.831437514150952,0.961078171724512
"H19",1.07977594073233,0.00478946725869576,0.0904770393415976,0.68623877712297,0.917383274526347
"Scml2",5.78421030006188,0.00663006003962609,0.0876186591265727,0.789798432627391,0.951447780148424
"Apoh",7.72428940251514,0.00855747688989638,0.087948701713589,0.735375639933928,0.93287453528282
"Narf",848.52636212557,-0.149384580972794,0.0827345849930654,0.0176686611881766,0.197128271284198
"Cav2",825.00785834439,0.116934987030468,0.132780127236998,0.05170696095868,0.361339564484402
"Klf6",577.211045675004,0.0930923332872523,0.114856978158953,0.0605821220276045,0.392464666328828
"Scmh1",474.027056075835,-0.00234033215855919,0.0549814655651289,0.974595567483703,0.993614558593404
"Cox5a",4605.50493537495,-0.126455364328355,0.0984788860158994,0.0459176908748522,0.34145293711883
"Tbx2",8.2688300102359,0.0146481673973835,0.0894458774531399,0.550948248305494,0.866155261603496
"Tbx4",2.36525175922421,0.00722631604990823,0.0903774219818548,0.588821157711444,0.881378470994885
"Ngfr",72.4307968086436,-0.0333086277776873,0.0944528435694243,0.234141021798275,0.66635913658792
"Wnt3",59.1809396655292,-0.068135041499683,0.112958422864712,0.104162215222961,0.493326103761007
"Wnt9a",137.829112444731,-0.0266871183403596,0.0880661576527351,0.564128352540189,0.871469818452949
"Fer",272.574485380828,-0.105376624778693,0.069601560918843,0.0494059527547783,0.354086537939735
"Xpo6",612.579209529804,0.00331391698147215,0.0785459320798948,0.953314144408366,0.989641441281223
"Tfe3",698.598790633845,0.0847719580843441,0.0674202377599886,0.0824319990279858,0.449542598908221
"Axin2",45.9465138867704,-0.0188157429986135,0.0812132272338123,0.641829026846204,0.903138206957701
"Brat1",391.003412271851,0.0322494158660929,0.0646027420623321,0.452978251695115,0.824495686374666
"Gna12",413.732517473047,0.131070968399448,0.118394398287026,0.0373832079233956,0.304431878031947
"Slc22a18",20.4380649876327,0.0629550529912091,0.121003495570214,0.0228518242962326,0.229269822529105
"Itgb2l",0.486378970810965,0.00591447141917844,0.0911856181156769,0.27875566510842,NA
"Igsf5",9.18440307062538,0.0021359556819777,0.0882705938840655,0.934629762477634,0.985490017657485
"Pih1d2",27.6382633456749,0.000747791770340654,0.0847270653970257,0.869641376336572,0.969878346052849
"Dlat",1990.38689101298,-0.190650064717836,0.0836522891452138,0.00400133300435363,0.0703341532253231
"Sdhd",2052.57013756683,-0.0612465182069987,0.0837468302700534,0.239397818761412,0.672135463113792
"Fgf23",1.2750509784397,0.0150891525591947,0.0918205063106996,0.391264252617866,0.787953358518647
"Ccnd2",1495.29844888108,0.0790626756049187,0.0839075772891421,0.1639920220431,0.586999427477018
"Gpr107",691.177108394916,0.0254370547015034,0.0533277616246915,0.549154724241763,0.865458904907902
"Nalcn",788.405062195623,-0.0795563249032052,0.0996651817259834,0.130758715003437,0.535815302618297
"Btbd17",467.259741707157,-0.066192385271379,0.0957316945174734,0.191632640218504,0.620302887390963
"Slfn4",0.729282868305819,-0.000174483747078577,0.0906344221026859,0.995599699876562,0.999089259235825
"Th",163.634018937262,-1.41976849382346,0.647744496938691,0.000676769209677785,0.0178050886288482
"Ins2",3.13900279441144,-0.00823910194898029,0.0911145562486091,0.364626247242025,0.772204884216672
"Scnn1g",4.45275549655856,0.96584756207344,0.503831267467385,0.00154658055681432,0.0341936191180443
"Drp2",513.690686215151,-0.00274833321125059,0.0677070599246745,0.934910668311258,0.985496171109047
"Tspan32",8.21344668121897,1.08234617585687,0.423797876187696,0.000363801585004588,0.0105756989107667
"Lhx2",226.570311820193,0.0189271207459842,0.078548538815795,0.656960128107079,0.908527609709659
"Clec2g",0.192908853367721,-0.0015757096626712,0.0910300681752132,0.893525682316645,NA
"Gmpr",1220.90656440985,-0.155893525021819,0.0894516705060959,0.017363159688838,0.195804766186854
"Glra1",5.35596993483604,-0.0482114628259932,0.110761590358085,0.000127831304189634,0.00438412263035018
"Mid2",186.999732684405,-0.0301170290049409,0.0808989694722348,0.475323668069763,0.837896403750366
"Trim25",129.314450610128,0.718975093871738,0.172776199872917,1.49304355232452e-06,9.75090963888039e-05
"Dgke",880.374769010412,-0.0928699799774777,0.0825643583394325,0.0956343384616767,0.474998335240715
"Scpep1",427.286773829613,0.527045077617345,0.109744844131376,6.73867713268419e-08,7.21757245424695e-06
"Mnt",231.194385921597,0.0124183240349564,0.0749214803183019,0.79331116515737,0.952413784871104
"Itgb2",270.08242160658,1.87037677069873,0.329966462656502,7.04366815031068e-10,2.95406617537113e-07
"Hddc2",263.238495679183,0.00751668944449327,0.074722949653871,0.866678395287327,0.969209924101516
"Tpd52l1",577.79776908036,-0.0561897781941623,0.0830924278650435,0.247692640403179,0.681172371278822
"Pemt",49.3175537706326,0.051608496774472,0.0908412937733099,0.249408668332819,0.683273502149687
"Cdh1",13.7356741269123,0.0206152517605831,0.0926941228336071,0.254531936657424,0.689306493130312
"Cdh4",197.972669701739,0.00303835261103475,0.0832431784650221,0.90108137762696,0.977148005194263
"Ckmt1",3592.72537927735,-0.204723888566082,0.0939202049881121,0.00330459968542449,0.0612125655795885
"Bcl6b",27.1342208602115,0.00602380113910878,0.0798262221474278,0.900638964538069,0.976932007309849
"Clec10a",7.44185295644409,0.00486961273039461,0.0877636494664129,0.832689001996084,0.961078171724512
"Alox12",14.376691590301,0.0123684961896693,0.0864004830027563,0.647280311031663,0.904936974911004
"ENSMUSG00000000325",522.582790077231,0.00152764891694733,0.0640256016080117,0.979313716066212,0.994880190899489
"Comt",2331.69814855006,0.0291145976391115,0.0616789691228988,0.507684993465453,0.851054320304158
"Rtca",1001.07693863657,-0.0809184852113405,0.0696404133026901,0.0975004309427084,0.478576162797024
"Dbt",264.698725755107,-0.0226046049374954,0.0669793401275627,0.66457903832481,0.911396048995192
"Dazap2",3438.00954310168,0.0498707595343463,0.0555887238362237,0.264746617358399,0.697207133949813
"Mcts1",922.739077961393,-0.0579739982372393,0.0758034867932996,0.234426906826548,0.666444971996341
"Rem1",10.7084370509791,0.0257716016295477,0.0892605511236687,0.423305639169644,0.807349410786998
"Rnf17",15.7856803097297,-0.00155346591704129,0.0852438339615436,0.960327822336729,0.991132028836644
"Trappc10",285.729860692093,0.04467551990485,0.0757615946537352,0.347182902911636,0.762311427301839
"Ccm2",909.637361265139,-0.0546522774054686,0.0788474963683332,0.2644800250975,0.6971727105107
"Tbrg4",236.471704574334,-0.00549935059285823,0.0533668370286542,0.91312088790379,0.980505663567138
"Tmprss2",1.45494744014859,0.0226185636994907,0.0945119936941871,0.0528262401220901,0.364846856718784
"Mx1",8.63235222716376,1.91929138934653,0.618536722894409,5.95157090863136e-05,0.00229483051723371
"Fap",29.4867320726967,-0.0048777919125766,0.08938084521729,0.772181448986703,0.94511011002158
"Gcg",0.499601249305958,-0.00033660470525934,0.0909606132027872,0.963392204514498,NA
"Ndufa9",2017.32023908919,-0.103505337748973,0.0782201824634537,0.0755071450163637,0.434283219033258
"Egfl6",50.3233427388072,-0.353866115112661,0.261784516168358,0.00527313701973905,0.0864471626113546
"Lck",31.1001392398166,0.0686733111991587,0.111034920248184,0.11472848133939,0.513054654032679
"Tssk3",2.12594365799722,0.0257946796837306,0.0946171013869141,0.147950266382482,0.564243308996903
"Cttnbp2",1515.22435309955,-0.0377615760101267,0.0858804428451864,0.371096638916012,0.776950275773499
"Galnt1",384.496399370505,0.00352146928859987,0.0716572753310523,0.919969155992486,0.981896104325948
"Myf5",0.230710581327635,0.00177666009901857,0.090998701532591,0.909650699753052,NA
"Mkrn2",610.801864981981,-0.0416999161352304,0.0454338540458291,0.327043218473709,0.746300616172611
"Pparg",24.9453722978041,-0.0466020090839847,0.0977271964534157,0.234165391623218,0.66635913658792
"Raf1",1103.80005321938,-0.045595887279284,0.0537224932415453,0.366589701531557,0.773508573168041
"Septin1",33.0985651215461,0.00128532538014277,0.0812434271399008,0.972259388707622,0.992951205102322
"Pdgfb",177.507213237688,0.0301032609438204,0.0739180983363818,0.535758876556668,0.861481864884717
"Acvrl1",272.460629227235,0.00669416469657194,0.0676262605897715,0.883042143700979,0.973197830246096
"Tamalin",711.993173623509,-0.0478431513538142,0.103140304948477,0.120391792415357,0.522760685660846
"Acvr1b",490.125244314184,-0.0135139666295747,0.0694403269674874,0.760866821187743,0.941095769393222
"Tom1l2",5036.31469164245,-0.0436175275214223,0.0802389000639609,0.351274107240192,0.764298422137499
"Gpa33",0.136258060610284,-0.00065443120800006,0.0910043045755569,0.981342543516042,NA
"Zfp385a",305.484936758826,0.00333637815763318,0.0783869289178028,0.981754487793756,0.995514856515152
"Itga5",62.9339491453891,0.894761948272965,0.223733049080025,2.73529908070152e-06,0.000162760426039077
"Gabra2",994.401871700776,-0.0247492895850091,0.0724716336190007,0.586699501719379,0.880431444136962
"Wdr77",961.803948955773,-0.0621484826406351,0.0426456219090069,0.0944658656537175,0.472812184152454
"Adora3",26.7261622643094,1.61377939076845,0.278625823047581,2.61062335733129e-10,1.96604413401021e-07
"Atp5pb",6104.70174554885,-0.115818873407473,0.0946970141953107,0.0612590184716023,0.394516591701535
"Sox9",1527.99363704367,0.26768140878796,0.113884974254936,0.00148840580247586,0.0332612526687628
"Hnrnpd",563.217580317439,0.0214937924822889,0.0664089888552251,0.661452428553744,0.91034881987069
"Dynlt1c",29.4619589719479,0.061953801644123,0.114783640992508,0.0688481332838432,0.416820308075515
"C1d",1094.25311787503,-0.0513541882685387,0.079989943527838,0.301326812302877,0.727364997349371
"Gm2a",2000.09092874257,0.262666423609194,0.0834714481793954,0.000152426130989652,0.00513750675625122
"Krit1",635.616576516403,0.0309378107208557,0.0688202174457907,0.463362922188765,0.830208734751088
"Clcn4",3783.91912882355,-0.0906582161810702,0.0665503765326919,0.0722290707396865,0.42558639994027
"Sema4f",693.917952287362,-0.0947150812707406,0.0983542775610516,0.105148446024028,0.495013166777311
"Hk2",107.692744443477,0.797196299117218,0.230348297252798,2.32178196846297e-05,0.00101363448655777
"Myo18a",1709.25969042609,-0.00328685294528844,0.0724461670566533,0.939141485908852,0.986761888250672
"Sez6",4227.15774014708,-0.138439811911057,0.1112469858723,0.0341448687011998,0.289677597882775
"Haao",13.61154424549,1.58623764916764,0.445055840135405,1.27321096149078e-05,0.000598111324775171
"Cd52",175.882790247828,2.64313348859589,0.465215491268302,4.51663610189902e-10,2.47378212317419e-07
"Abhd15",35.184924207582,0.190421537981786,0.195040920991953,0.0184240954630574,0.202463418405937
"Hoxb6",0.277063396801367,-0.00130096540898917,0.0910355488985776,0.865143328596417,NA
"Loxl3",87.4470800763484,0.175896087408819,0.158189461566579,0.022516026987997,0.227314577656428
"Btn1a1",1.39766615769462,-0.0165393123091642,0.0922273057012021,0.230077289190945,0.661956492369556
"Kat2b",99.9821076836609,0.0229123415932163,0.0767690942796484,0.583980804067753,0.879126328977653
"Rab5b",3138.29157458401,-0.0571906591820721,0.0666339088846002,0.238682922633001,0.671767337552357
"Cryba1",0.576426125468556,0.0052650203100959,0.0907233080166102,0.620919141805925,NA
"Dnmt3l",4.02018668211228,0.0046433197912915,0.0878792741013144,0.84650466113791,0.964458903673283
"Aire",3.40030340186629,0.00155126657184355,0.0884207155941071,0.946443698840436,0.987762170636366
"Icosl",95.7195955548338,0.112127287260054,0.162133575929412,0.0412648449928578,0.322821950701706
"Spg7",537.069941828673,-0.017127459504475,0.073799345327151,0.688965440292783,0.91773766858769
"Sult5a1",14.6852512090448,-0.0435286605039777,0.101123005957365,0.118858108732392,0.520509097281829
