"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"Adhr",413.353344155545,0.0242895514665896,0.0752700624129067,0.0505051368176808,0.271131173819408
"adp",468.539749903604,-0.119829984469256,0.0594701214166047,0.00796018358600891,0.106445386340258
"al",17.8215354849223,-0.00762752633881651,0.0683265196587925,0.662118257711912,0.861129862256485
"Mps1",43.8558557910123,-0.0504955105013388,0.0808084011868016,0.145166368888965,0.447506135014528
"Ald1",13518.8568492071,0.0215212592643954,0.0635940035018444,0.538777319644131,0.796040830398197
"Ama",41.0009922855589,0.0317870161249703,0.0793129898509267,0.0369894891245047,0.23688423579684
"amd",178.713991950862,0.402547067412812,0.143707078589922,0.000212628733143691,0.0120093083155738
"amx",140.829181771696,-0.00102789197267995,0.0560897816563029,0.974358211468134,0.991684260477331
"Amy-d",1459.07761720807,0.00514649206856915,0.069685505320339,0.585210295319727,0.820408928885545
"Amy-p",1504.45041523752,0.012777868946501,0.0715286494223571,0.040440485730367,0.247285090042154
"AnxB9",3613.91766717628,0.08161244210024,0.0936645359227301,0.07565843791855,0.325136182407809
"AnxB10",2165.45837400302,0.0532524427256504,0.0313245366456478,0.0572584876830068,0.285757520663227
"dyw",59.6896385269433,0.0269360567401111,0.0766892839805222,0.0333394413900029,0.224819710082416
"aop",875.75781683992,0.252837804076596,0.127748082115177,0.0023811819885118,0.0541563922678438
