"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"Hsf",1015.87705111257,0.174063181403497,0.0707791515829625,0.00415498300745747,0.0377477496646357
"Hsp22",1247.72120344192,0.0160666060867637,0.11292779022142,0.70649371488268,0.849344693689491
"Hsp23",885.555047017537,0.0871471378170243,0.166978959465981,0.00920061373979041,0.0646067546715845
"Hsp26",2009.98634973936,0.0388261922221156,0.125778645186845,0.133227004242183,0.340776998959829
"Hsp27",756.571652070655,0.00526031419258429,0.116343137412292,0.860775738769808,0.933146545118086
"Hsp67Ba",259.049488208706,0.614243162299553,0.115075082912569,5.74430510590306e-09,7.41467157939488e-07
"CG4456",13.0433191373241,2.36189780729353,0.866658330708202,0.000183556773192169,0.00389778227436532
"Hsp67Bc",419.334160410565,0.906580768217047,0.115524249975083,2.32309580666667e-16,2.05290189438359e-13
"Hsp68",3477.83485113797,0.0352712801321179,0.124934468460288,0.11428223139524,0.313609118581121
"Hsp83",18097.1945184336,1.74460058622871,0.253121795837797,3.08896525599504e-13,1.31429751336559e-10
"lncRNA:Hsromega",4329.20218659553,0.689002244737828,0.138429155311231,3.47771499639576e-08,3.769055648924e-06
"hth",2860.50588076321,-0.152048779956449,0.0516852802325353,0.00115520278571388,0.0146786549697506
"Ide",1358.43681579909,-0.0459656071192859,0.0475899443061762,0.289957759903191,0.532212195314429
"Idh",4793.23302013,-0.0640531663368975,0.0810954680571626,0.295583300161032,0.538737260391866
"if",1207.38684748662,-0.00205520903705689,0.0643456897273452,0.96943660126743,0.98582285995003
"ImpE1",200.254906891005,0.0665179135142637,0.13827894340094,0.102220696410597,0.293884564619301
